Date Time,Month,Day,Day of Week,Hour,Minute,SecondsFromStart,SiteOutdoorAirDrybulbTemperature_Environment,SiteOutdoorAirRelativeHumidity_Environment,HeatingElectricity,HeatingNaturalGas,CoolingElectricity,ElectricityFacility,GasFacility,HeatingEnergyTransfer,WaterHeaterTotalDemandHeatTransferRate,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone,TotalSensibleLoad,TotalCoolingSensibleLoad,TotalHeatingSensibleLoad,TotalWaterHeating
01/01/2017 11:00,1,1,0,11,0,39600,0,82,0,1.74655e+09,0,2.26897e+09,0,7.41416e+08,4979.26,10544,51038.9,-178648,16075.9,8556.9,3914.97,9629.55,41149,41803.6,3504.8,17426.7,16987.5,11671.1,50852.2,-213044,-108536.9,-391692.0,283155.1,4979.3
01/01/2017 12:00,1,1,0,12,0,43200,0,85,0,1.88365e+09,0,2.85982e+09,0,5.12712e+08,5259.74,6185.72,30870.7,-191432,0,5692.21,2548.23,6272.6,27833.2,28491.6,2182.85,11370.7,10902,6829.83,30488.9,-210981,-232744.5,-402413.0,169668.5,5259.7
01/01/2017 13:00,1,1,0,13,0,46800,0,89,0,2.30616e+09,0,2.87646e+09,0,4.2945e+08,6128.31,3888.55,20124.7,-215746,0,4182.22,2127.21,5157.56,20916.5,22044.3,1579.02,9208.47,8217.44,5046.82,19229.1,-234853,-328877.1,-450599.0,121721.9,6128.3
01/01/2017 14:00,1,1,0,14,0,50400,0.6,85,0,2.18164e+09,0,2.8776e+09,0,4.16471e+08,6190.56,4329.97,22906.5,-217907,0,3687.41,1694.31,4479.19,18118.4,19443,1224,7219.82,6065.22,5305.06,21446.6,-242542,-344529.5,-460449.0,115919.5,6190.6
01/01/2017 15:00,1,1,0,15,0,54000,0.6,89,0,2.09262e+09,0,2.87734e+09,0,3.59117e+08,5773.91,3627.53,19116.2,-217585,0,3284.11,1576.74,3966.42,15764.8,17292.3,1164.65,6736.57,5421.17,4385.21,17517.3,-235884,-353616.0,-453469.0,99853.0,5773.9
01/01/2017 16:00,1,1,0,16,0,57600,0.6,89,0,2.03032e+09,0,2.92402e+09,0,3.45687e+08,5941.67,3300.34,17273.2,-220472,0,3324.01,1704.6,3917.95,15445.1,17197.2,1348.12,7389.26,5847.64,3923.83,15385.6,-236273,-360688.1,-456745.0,96056.9,5941.7
01/01/2017 17:00,1,1,0,17,0,61200,0.6,89,0,2.17816e+09,0,2.86858e+09,0,3.60119e+08,6369.74,3578.83,17968.7,-210511,0,3484.38,1809.51,3949.88,15719.4,17447.6,1542.65,7904.58,6356.92,4039,16135.4,-233106,-343680.2,-443617.0,99936.8,6369.7
01/01/2017 18:00,1,1,0,18,0,64800,0,92,0,1.18748e+09,0,2.2559e+09,0,3.03792e+08,5780.62,4899.92,24303.3,0,0,4689.51,1822.18,5145.01,21855.7,23209.2,1596.74,7940.65,6919.33,5330.51,22979.4,-234584,-103892.5,-234584.0,130691.5,5780.6
01/01/2017 19:00,1,1,0,19,0,68400,-0.6,92,0,5.70254e+08,0,1.32239e+09,0,8.42429e+07,4217.99,0,0,0,0,0,2250.78,0,0,0,2044.47,9955.16,9140.37,0,0,-222939,-199548.2,-222939.0,23390.8,4218.0
01/01/2017 20:00,1,1,0,20,0,72000,-0.6,89,0,6.49747e+08,0,1.30145e+09,0,8.58654e+07,4680.27,0,0,0,0,0,2274.84,0,0,0,2089.53,10124.7,9396.04,0,0,-213085,-189199.9,-213085.0,23885.1,4680.3
01/01/2017 21:00,1,1,0,21,0,75600,-1.1,92,0,6.93437e+08,0,1.31055e+09,0,7.98868e+07,3629.85,0,0,0,0,0,2116.97,0,0,0,1948.33,9417.74,8727.76,0,0,-211997,-189786.2,-211997.0,22210.8,3629.9
01/01/2017 22:00,1,1,0,22,0,79200,-1.1,89,0,7.3323e+08,0,1.30873e+09,0,8.52261e+07,2759.33,0,0,0,0,0,2239.1,0,0,0,2081.05,9986.91,9362.96,0,0,-207486,-183816.0,-207486.0,23670.0,2759.3
01/01/2017 23:00,1,1,0,23,0,82800,-1.1,85,0,2.46533e+08,6.14493e+06,1.38382e+09,0,7.93838e+07,2742.67,0,0,0,0,0,3033.18,0,0,0,2877.98,13791,13118.4,0,0,-239446,-206625.4,-239446.0,32820.6,2742.7
01/02/2017 00:00,1,2,1,0,0,86400,-1.1,89,0,2.27891e+08,0,8.93348e+08,0,7.70955e+07,1725.74,0,0,0,0,0,3192.05,0,0,0,3049.07,14646.4,14009.7,0,0,-179522,-144624.8,-179522.0,34897.2,1725.7
01/02/2017 01:00,1,2,1,1,0,90000,-1.7,85,0,2.10193e+08,6.13755e+06,4.95655e+08,0,6.39029e+07,53.2213,0,0,0,0,0,2436.63,0,0,0,2441.52,11234.5,11192.5,0,0,0,27305.2,0,27305.2,53.2
01/02/2017 02:00,1,2,1,2,0,93600,-1.7,89,0,0,0,3.74747e+08,0,0,53.2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,53.2
01/02/2017 03:00,1,2,1,3,0,97200,-1.7,89,0,0,0,3.74747e+08,0,0,53.2042,0,0,0,0,0,0,0,0,0,0,0,0,44.7667,0,0,44.8,0,44.8,53.2
01/02/2017 04:00,1,2,1,4,0,100800,-1.1,89,0,0,0,3.74747e+08,0,0,53.1956,0,0,0,0,0,0,0,0,0,0,0,0,278.729,0,0,278.7,0,278.7,53.2
01/02/2017 05:00,1,2,1,5,0,104400,-0.6,59,0,1.94275e+06,0,4.01722e+08,0,5.16859e+06,53.1871,218.72,826.427,0,0,0,0,0,0,0,0,0,0,528.718,334.275,0,1908.1,0,1908.1,53.2
01/02/2017 06:00,1,2,1,6,0,108000,-1.1,89,0,7.45133e+06,0,4.01744e+08,0,7.90894e+06,53.1785,411.519,1822.85,0,0,0,0,0,0,0,0,0,0,666.734,1379.8,0,4280.9,0,4280.9,53.2
01/02/2017 07:00,1,2,1,7,0,111600,-1.1,89,0,7.75664e+06,1.51094e+08,9.24566e+08,0,2.27124e+07,53.1699,666.091,3017.79,0,0,0,0,0,0,0,0,0,0,933.908,2591.08,0,7208.9,0,7208.9,53.2
01/02/2017 08:00,1,2,1,8,0,115200,-1.1,89,0,2.94705e+07,0,5.50435e+08,0,2.97128e+07,720.284,770.505,3537.47,0,0,0,0,0,0,0,0,0,0,967.311,3210.85,0,8486.1,0,8486.1,720.3
01/02/2017 09:00,1,2,1,9,0,118800,-1.1,89,0,2.52873e+09,1.15495e+06,7.19299e+08,0,1.1315e+09,719.423,10338.5,46642.7,-44882,129090,10513.4,7600.73,12384.3,47465.4,47270.3,6908.8,31975,31865.2,11114.9,48240.3,-41887.7,354639.8,-86769.7,441409.5,719.4
01/02/2017 10:00,1,2,1,10,0,122400,-0.6,89,0,1.98242e+09,0,1.90825e+09,0,8.86787e+08,2589.29,11035.6,52427.9,-164986,25733.8,9305.44,6291.26,10793.7,43928.2,44411.4,5797.97,27816.8,27350,12084.4,52755.7,-173781,-9034.8,-338767.0,329732.2,2589.3
01/02/2017 11:00,1,2,1,11,0,126000,-0.6,89,0,1.08674e+09,0,2.7106e+09,0,4.51262e+08,4000.84,6427,31608.7,-189674,0,6200.13,3753.36,6888.35,30213.9,30566.4,3373.54,16808.1,16475.6,6999.88,31815.2,-195743,-194286.8,-385417.0,191130.2,4000.8
01/02/2017 12:00,1,2,1,12,0,129600,0,85,0,2.23666e+09,0,2.80638e+09,0,4.03809e+08,5488.2,4181.09,20793.2,-176072,0,3486.03,2193.1,4068,17914.2,18448.5,1724.9,9606.06,9120.83,5258.93,20919.9,-178626,-236983.3,-354698.0,117714.7,5488.2
01/02/2017 13:00,1,2,1,13,0,133200,0,82,0,3.81823e+09,0,2.9326e+09,0,5.00647e+08,6922.02,4476.76,23470.5,-216472,0,4564.27,2607.58,5348.42,22823.9,23811.6,2073.79,11431,10554.2,5455.22,22843.4,-225190,-302201.4,-441662.0,139460.6,6922.0
01/02/2017 14:00,1,2,1,14,0,136800,0,85,0,2.07404e+09,0,2.90239e+09,0,4.15621e+08,10627.4,3523.71,18760.6,-229812,0,3962.62,2238.67,4672.8,19485.7,20747.4,1750.35,9729.48,8577.93,4337.97,17756.2,-237646,-351914.6,-467458.0,115543.4,10627.4
01/02/2017 15:00,1,2,1,15,0,140400,0,89,0,2.19104e+09,0,2.86937e+09,0,3.69506e+08,10129.4,3282.21,17286.5,-221878,0,3549.64,1921.79,4145.12,17060.2,18485.5,1517.44,8348.45,7066.06,3938.64,16018,-237225,-356483.4,-459103.0,102619.5,10129.4
01/02/2017 16:00,1,2,1,16,0,144000,0,89,0,2.15333e+09,0,2.87963e+09,0,3.53003e+08,9451.23,3092.33,15832.5,-223907,0,3418.66,1991.86,3906.88,16135.9,17429.4,1663.15,8712.57,7529.21,3606.98,14702.7,-232074,-357958.9,-455981.0,98022.1,9451.2
01/02/2017 17:00,1,2,1,17,0,147600,0,89,0,2.20157e+09,0,2.9228e+09,0,3.63896e+08,7600.33,3268.94,16241.5,-220747,0,3552.72,2095.98,3949.55,16409.7,17659.5,1834.84,9161.29,8085.05,3670.66,15123.2,-233364,-353058.1,-454111.0,101052.9,7600.3
01/02/2017 18:00,1,2,1,18,0,151200,-0.6,89,0,2.13153e+09,0,3.2755e+09,0,3.45763e+08,8588.45,3157.81,15473.4,-232146,0,3352.46,1951.88,3700,15632.1,16475.5,1724.03,8452.72,7718.42,3497.37,14815.4,-247124,-383318.9,-479270.0,95951.1,8588.5
01/02/2017 19:00,1,2,1,19,0,154800,-0.6,92,0,2.20645e+09,0,3.25238e+09,0,3.38828e+08,7811.4,3281.68,15931.6,-224069,0,3213.9,1803.38,3521.16,15026.6,15706,1601.19,7771.12,7188.79,3569.8,15468.4,-248838,-378823.4,-472907.0,94083.6,7811.4
01/02/2017 20:00,1,2,1,20,0,158400,-1.1,89,0,2.40396e+09,0,3.2628e+09,0,3.61839e+08,8020.89,3338.81,16161.2,-215148,0,3512.18,2016.6,3796.51,16414.8,17030.6,1830.22,8776.68,8256.29,3603.6,15730.3,-246634,-361314.2,-461782.0,100467.8,8020.9
01/02/2017 21:00,1,2,1,21,0,162000,-1.7,92,0,1.25505e+09,7.97976e+06,2.3836e+09,0,2.86396e+08,5837.53,4342.57,21042.8,-188143,0,4232.23,1995.84,4512.23,19945.2,20576.1,1828.04,8743.09,8281.99,4588.15,20588.5,-228850,-296316.3,-416993.0,120676.7,5837.5
01/02/2017 22:00,1,2,1,22,0,165600,-1.7,85,0,7.28732e+08,0,1.30318e+09,0,9.11936e+07,5597.15,0,0,0,0,0,2385.15,0,0,0,2220.19,10570.9,10127.4,0,0,-215878,-190574.4,-215878.0,25303.6,5597.2
01/02/2017 23:00,1,2,1,23,0,169200,-2.2,82,0,7.928e+08,0,1.32267e+09,0,8.95007e+07,3922.3,0,0,0,0,0,2333.26,0,0,0,2182.49,10337.3,9955.15,0,0,-213137,-188328.8,-213137.0,24808.2,3922.3
01/03/2017 00:00,1,3,2,0,0,172800,-2.2,82,0,2.63636e+08,3.07738e+06,9.55064e+08,0,8.83067e+07,2289.87,0,0,0,0,0,3328.41,0,0,0,3186.19,15222.8,14756.8,0,0,-198195,-161700.8,-198195.0,36494.2,2289.9
01/03/2017 01:00,1,3,2,1,0,176400,-2.8,78,0,3.51763e+08,0,4.12717e+08,0,1.2501e+08,55.1138,0,0,0,0,0,4611.75,0,0,0,4445.15,21218.6,20740.2,0,0,0,51015.7,0,51015.7,55.1
01/03/2017 02:00,1,3,2,2,0,180000,-2.8,78,0,0,0,3.74747e+08,0,0,55.1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,55.1
01/03/2017 03:00,1,3,2,3,0,183600,-3.3,81,0,0,0,3.74747e+08,0,0,55.0961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,55.1
01/03/2017 04:00,1,3,2,4,0,187200,-3.3,78,0,0,0,3.74747e+08,0,0,55.0872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,55.1
01/03/2017 05:00,1,3,2,5,0,190800,-3.9,75,0,0,0,3.74747e+08,0,0,55.0783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,55.1
01/03/2017 06:00,1,3,2,6,0,194400,-4.4,78,0,0,0,3.74747e+08,0,0,55.0694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,55.1
01/03/2017 07:00,1,3,2,7,0,198000,-4.4,71,0,0,0,4.86982e+08,0,0,55.0605,0,0,0,0,0,0,0,0,0,0,0,0,100.405,0,0,100.4,0,100.4,55.1
01/03/2017 08:00,1,3,2,8,0,201600,-4.4,75,0,980850,0,5.23358e+08,0,4.07233e+06,740.319,172.051,395.963,0,0,0,0,0,0,0,0,0,0,421.806,170.289,0,1160.1,0,1160.1,740.3
01/03/2017 09:00,1,3,2,9,0,205200,-5,81,0,2.30634e+09,3.49148e+06,7.50457e+08,0,1.02796e+09,739.42,11931.4,52199.8,-45219.9,62513.7,10299.2,7959.14,11972.2,46690,46458.6,7273.75,33967.4,34206.9,13498.1,54684.1,-42167.5,306266.9,-87387.4,393654.3,739.4
01/03/2017 10:00,1,3,2,10,0,208800,-5.6,81,0,1.81955e+09,9.27703e+06,2.01911e+09,0,7.9502e+08,2612.51,10585.5,50351.2,-176798,2623.39,9544.8,6759.76,10524.2,45442.2,45631,6162.33,29371.9,29355.9,11616.2,50518.4,-157914,-26225.2,-334712.0,308486.8,2612.5
01/03/2017 11:00,1,3,2,11,0,212400,-5,71,0,1.05598e+09,6.14467e+06,2.79184e+09,0,4.54425e+08,3948.46,6179.6,30540.9,-188289,0,6276.57,4145.2,6689.66,30654,30840.5,3696.54,18242.5,18210.7,6785.1,30511.7,-187906,-183422.0,-376195.0,192773.0,3948.5
01/03/2017 12:00,1,3,2,12,0,216000,-5,74,0,2.90393e+09,0,2.81335e+09,0,4.16191e+08,5416.51,3908.56,20029.5,-183532,0,3518.61,2793.93,4276.91,16690.2,17059.3,2458.64,13181,12878.7,5038.95,19680.3,-188242,-250259.4,-371774.0,121514.6,5416.5
01/03/2017 13:00,1,3,2,13,0,219600,-5,63,0,4.95056e+09,0,2.94414e+09,0,5.58872e+08,7060.58,4369.55,23520.3,-220660,0,4921.49,3587.74,5907.56,24892.4,25797.9,3005.62,16149.3,15352.3,5477.89,22664.6,-229654,-294667.4,-450314.0,155646.7,7060.6
01/03/2017 14:00,1,3,2,14,0,223200,-5.6,68,0,3.10538e+09,0,2.91188e+09,0,4.80272e+08,10529.1,3608.92,19610.8,-232724,0,4403.2,3172.62,5245.71,21705.4,22987.1,2654.15,14171.9,13106.5,4507.26,18194.9,-240936,-340291.5,-473660.0,133368.5,10529.1
01/03/2017 15:00,1,3,2,15,0,226800,-6.1,68,0,3.34229e+09,0,2.87926e+09,0,4.26041e+08,10274.2,3123.53,18879.9,-224351,0,3829.43,2953.98,4904.67,18210.7,21639.2,2177.28,13247.1,9997.48,4289.22,15014.8,-240073,-346156.7,-464424.0,118267.3,10274.2
01/03/2017 16:00,1,3,2,16,0,230400,-6.1,65,0,3.32096e+09,0,2.88952e+09,0,4.31204e+08,9321.36,3357.41,18029.7,-226074,0,3934.71,2977.37,4623.41,18618.7,20434.3,2529.33,13336.3,11744,4072.23,15938.5,-234603,-341081.0,-460677.0,119596.0,9321.4
01/03/2017 17:00,1,3,2,17,0,234000,-6.7,68,0,3.4736e+09,0,2.93323e+09,0,4.43044e+08,7731.18,3661.39,18619.1,-222671,0,4092.85,3045.34,4640.42,18842.5,20561.7,2709.71,13690.6,12075,4185.38,16797.8,-235637,-335386.2,-458308.0,122921.8,7731.2
01/03/2017 18:00,1,3,2,18,0,237600,-7.2,68,0,3.39371e+09,0,3.28602e+09,0,4.31318e+08,8518.1,3624.95,18158.7,-233884,0,3957.78,2915.58,4439.06,18398.7,19660.9,2623.61,12989,11948.5,4072.25,16863.4,-249193,-363424.6,-483077.0,119652.4,8518.1
01/03/2017 19:00,1,3,2,19,0,241200,-7.2,71,0,3.49879e+09,0,3.26288e+09,0,4.4041e+08,7841.85,3860.35,19091.1,-225666,0,4009.32,2870.34,4439.88,18700.4,19733.2,2614.47,12786,11954.7,4245.1,18062.1,-250758,-354057.0,-476424.0,122367.0,7841.9
01/03/2017 20:00,1,3,2,20,0,244800,-7.8,71,0,3.61986e+09,0,3.27283e+09,0,4.05991e+08,8056.48,3747.03,18334.7,-216618,0,3610.54,2564.65,3983.22,16849.5,17692.7,2337.94,11369.6,10683.3,4071.48,17542.3,-248416,-352247.0,-465034.0,112787.0,8056.5
01/03/2017 21:00,1,3,2,21,0,248400,-7.8,71,0,1.80361e+09,6.98207e+06,2.3913e+09,0,4.04119e+08,5755.55,5452.74,26633.3,-207355,0,5268.52,2796.39,5689.53,24750.7,25734.1,2585.42,12492.5,11868.8,5811.25,25750.3,-230500,-283021.4,-437855.0,154833.6,5755.6
01/03/2017 22:00,1,3,2,22,0,252000,-8.9,62,0,1.27117e+09,0,1.30749e+09,0,1.11862e+08,5689.42,0,0,0,0,0,2899.71,0,0,0,2705.14,13009.7,12442.2,0,0,-217413,-186356.3,-217413.0,31056.8,5689.4
01/03/2017 23:00,1,3,2,23,0,255600,-8.3,65,0,1.26009e+09,0,1.32648e+09,0,1.146e+08,3980.13,0,0,0,0,0,2971.73,0,0,0,2761.09,13260.8,12766,0,0,-214562,-182802.4,-214562.0,31759.6,3980.1
01/04/2017 00:00,1,4,3,0,0,259200,-8.3,62,0,2.7986e+08,0,9.14982e+08,0,1.0874e+08,2257.99,0,0,0,0,0,4077.98,0,0,0,3906.82,18800.6,18188.4,0,0,-200036,-155062.2,-200036.0,44973.8,2258.0
01/04/2017 01:00,1,4,3,1,0,262800,-8.3,65,0,4.02769e+08,0,4.1584e+08,0,1.55755e+08,53.9819,0,0,0,0,0,5370.17,0,0,0,5183,24796.6,24210.1,0,0,0,59559.9,0,59559.9,54.0
01/04/2017 02:00,1,4,3,2,0,266400,-8.3,65,0,0,0,3.74747e+08,0,0,53.9732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,54.0
01/04/2017 03:00,1,4,3,3,0,270000,-10,74,0,0,0,3.74747e+08,0,0,53.9646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,54.0
01/04/2017 04:00,1,4,3,4,0,273600,-10.6,73,0,0,0,3.74747e+08,0,0,53.9559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,54.0
01/04/2017 05:00,1,4,3,5,0,277200,-12.2,80,0,468848,9.2008e+06,5.27164e+08,0,6.48154e+06,53.9472,143.034,518.83,0,0,0,0,0,0,0,0,0,0,491.825,127.967,0,1281.7,0,1281.7,53.9
01/04/2017 06:00,1,4,3,6,0,280800,-12.2,80,0,1.9771e+06,9.30606e+06,5.27277e+08,0,9.20335e+06,53.9385,538.908,2318.4,0,0,0,0,0,0,0,0,0,0,780.405,1770.56,0,5408.3,0,5408.3,53.9
01/04/2017 07:00,1,4,3,7,0,284400,-12.8,70,0,2.15347e+07,9.29704e+06,6.39598e+08,0,2.57795e+07,53.9298,1207.58,5461.15,0,0,0,0,73.3975,0,0,0,0,0,1446.72,4868.56,0,13057.4,0,13057.4,53.9
01/04/2017 08:00,1,4,3,8,0,288000,-13.3,66,0,4.4774e+07,6.11387e+07,7.16966e+08,0,5.53225e+07,729.762,1924.93,8908.45,0,0,54.3738,0,513.189,0,0,0,0,0,2151.32,8228.19,0,21780.5,0,21780.5,729.8
01/04/2017 09:00,1,4,3,9,0,291600,-12.2,70,0,2.58504e+09,1.50854e+07,9.15215e+08,0,1.25647e+09,728.876,11664.1,54723.9,-123546,94182.6,11144.3,11577.4,14793.4,58831.1,53307.4,8221.14,39721.5,44473,15081.1,61433.1,-42558.9,313049.1,-166104.9,479154.0,728.9
01/04/2017 10:00,1,4,3,10,0,295200,-8.9,59,0,2.03494e+09,7.93159e+06,1.9918e+09,0,8.82469e+08,2576.2,7409.99,43336.8,-189725,9198.57,6742.51,7720.89,11025.7,46481.4,39991,4024.08,27038.4,33191.2,12941.9,51954.5,-138399,-27067.1,-328124.0,301056.9,2576.2
01/04/2017 11:00,1,4,3,11,0,298800,-6.7,52,0,1.13409e+09,0,2.70685e+09,0,4.58741e+08,3906.39,2483.9,30529.4,-192026,0,3058.67,4666.88,7699.77,32147.5,28032.3,1011.42,17812.6,20984.1,8739.83,36339.2,-172074,-170594.4,-364100.0,193505.6,3906.4
01/04/2017 12:00,1,4,3,12,0,302400,-5.6,50,0,3.11382e+09,0,2.8182e+09,0,5.32065e+08,5560.59,486.547,22162,-196847,0,2205.78,4155.53,6444.91,27509.4,26441,611.847,17327.6,17939.2,5692.53,23047.2,-191911,-234734.5,-388758.0,154023.5,5560.6
01/04/2017 13:00,1,4,3,13,0,306000,-6.1,57,0,5.11406e+09,0,2.94771e+09,0,5.57173e+08,7013.26,0,25188.8,-229353,0,1163.13,4582.99,7290.59,26323.9,29243.2,0,18357,15243.6,6429.18,21673.5,-228551,-302408.1,-457904.0,155495.9,7013.3
01/04/2017 14:00,1,4,3,14,0,309600,-5,57,0,2.96608e+09,0,2.91318e+09,0,4.6874e+08,10568.3,0,21376.6,-238881,0,1303.47,4293.94,6782.72,21272.1,27808.3,0,17532.7,11151.9,5327.49,13502.5,-239707,-348236.3,-478588.0,130351.7,10568.3
01/04/2017 15:00,1,4,3,15,0,313200,-5.6,60,0,3.26241e+09,0,2.88041e+09,0,4.28133e+08,10233.8,0,20948.6,-229511,0,1601.4,4120.29,6479.28,18017.8,27174.1,32.2494,17151.6,8567.13,5035.93,9956.19,-239028,-349454.4,-468539.0,119084.6,10233.8
01/04/2017 16:00,1,4,3,16,0,316800,-6.1,57,0,3.32014e+09,0,2.8909e+09,0,4.26819e+08,9404.57,411.127,19701.8,-230567,0,1999.45,3990.97,5986.4,17945.3,25192.4,901.971,16736.6,10095.9,4696.82,10934.5,-233666,-345639.8,-464233.0,118593.2,9404.6
01/04/2017 17:00,1,4,3,17,0,320400,-6.7,65,0,3.52912e+09,0,2.93476e+09,0,4.86892e+08,7697.78,1357.21,20809.6,-226650,0,2763.85,4189.12,6189.52,21187.7,26281.2,1685.31,17775.9,13185.7,4908.76,14814.5,-234769,-326270.6,-461419.0,135148.4,7697.8
